,time,cost,num_lambdas,aggregate_duration,min_duration,max_duration,avg_duration
0,10.839970588684082,3.6645261454582216e-08,1024,523.5037350654602,0.029725313186645508,5.414530038833618,0.5112341162748635
1,11.008035898208618,3.6739420418739324e-08,1024,524.8488631248474,0.040891408920288086,5.607131719589233,0.5125477178953588
2,10.978000402450562,3.644034259557724e-08,1024,520.5763227939606,0.01797318458557129,5.6973206996917725,0.5083753152284771
3,10.968184232711792,3.6607041354179384e-08,1024,522.957733631134,0.04422473907470703,5.675311088562012,0.5107009117491543
4,12.434796810150146,3.6697469625473025e-08,1024,524.249566078186,0.03794717788696289,6.400277853012085,0.5119624668732285
5,10.967808723449707,3.642508343458176e-08,1024,520.3583347797394,0.010863542556762695,5.717003107070923,0.5081624363083392
6,11.477516889572144,3.69260284948349e-08,1024,527.5146927833557,0.028536319732666016,5.579314231872559,0.5151510671712458
7,11.55921721458435,3.650037259101868e-08,1024,521.4338941574097,0.038661956787109375,5.479863166809082,0.5092127872630954
8,11.10549783706665,3.664061191558838e-08,1024,523.437313079834,0.042675018310546875,5.787044525146484,0.5111692510545254
9,11.156473875045776,3.687825074911118e-08,1024,526.8321535587311,0.03988480567932129,5.900271654129028,0.5144845249596983
10,11.273534774780273,3.6836567935943605e-08,1024,526.2366847991943,0.03548908233642578,5.3639020919799805,0.5139030124992132
11,11.185733079910278,3.695082323789597e-08,1024,527.8689033985138,0.04129743576049805,5.961187839508057,0.5154969759751111
12,11.008588075637817,3.6674400305747994e-08,1024,523.9200043678284,0.0226898193359375,5.912160158157349,0.5116406292654574
13,11.06648874282837,3.6720139069557196e-08,1024,524.5734152793884,0.04102921485900879,5.7409327030181885,0.5122787258587778
14,10.928513765335083,3.683587906837464e-08,1024,526.2268438339233,0.024204254150390625,5.87967324256897,0.5138934021815658
15,11.007901668548584,3.6801801702976234e-08,1024,525.7400243282318,0.03275752067565918,5.215646028518677,0.5134179925080389
16,10.810719966888428,3.662962783575059e-08,1024,523.2803976535797,0.032744407653808594,5.43601393699646,0.5110160133335739
17,10.998151063919067,3.6695951449871064e-08,1024,524.2278778553009,0.023042678833007812,5.610508680343628,0.5119412869680673
18,11.815657377243042,3.653303673982621e-08,1024,521.90052485466,0.03591346740722656,6.639179468154907,0.5096684813033789
19,11.785077333450317,3.66354823422432e-08,1024,523.3640334606171,0.017958402633666992,6.508493185043335,0.5110976889263839
