,time,cost,num_lambdas,aggregate_duration,min_duration,max_duration,avg_duration
0,6.212245464,0.0000000121415499,512,173.4507122,0.015646935,2.818753004,0.338770922
1,7.119312763,0.0000000127421207,512,182.0302954,0.028844595,3.720613241,0.355527921
2,6.999969006,0.0000000125654314,512,179.5061624,0.025241852,2.95607233,0.350597973
3,6.814236403,0.0000000121967916,512,174.2398806,0.009693146,3.235610247,0.340312267
4,6.438851833,0.0000000120661342,512,172.3733454,0.022088289,3.065860033,0.33666669
5,6.498461485,0.0000000121733845,512,173.9054935,0.024348974,3.170519352,0.339659167
6,6.744693279,0.0000000122527032,512,175.0386171,0.021652699,2.903810501,0.341872299
7,6.428829432,0.0000000120747274,512,172.4961059,0.029043436,3.296742678,0.336906457
8,6.146821737,0.0000000121096176,512,172.9945376,0.019628048,2.786058664,0.337879956
9,6.606474638,0.0000000120994953,512,172.8499324,0.022321224,3.132075071,0.337597524
10,5.927079678,0.0000000119772930,512,171.1041851,0.009508848,2.854442596,0.334187862
11,6.931558847,0.0000000120470274,512,172.1003919,0.021954775,2.955966234,0.336133578
12,6.14338088,0.0000000119790867,512,171.1298106,0.017905712,3.065705776,0.334237911
13,6.794527769,0.0000000120118548,512,171.5979264,0.026153564,3.629291773,0.3351522
14,6.249883413,0.0000000120203872,512,171.7198169,0.025738955,3.079171658,0.335390267
15,6.132856846,0.0000000119344077,512,170.491539,0.024858236,2.800989151,0.332991287
16,6.134379625,0.0000000119097536,512,170.1393375,0.021664381,2.919739723,0.332303394
17,6.045359373,0.0000000119411140,512,170.5873432,0.021357059,2.923084974,0.333178405
18,6.734476328,0.0000000120045057,512,171.4929388,0.021618366,2.816377878,0.334947146
19,6.420443773,0.0000000119530439,512,170.7577696,0.020000935,3.237639189,0.333511269
