,time,cost,num_lambdas,aggregate_duration,min_duration,max_duration,avg_duration
0,1.290290356,0.000000000347954726,32,4.970781803,0.022270918,0.586473465,0.155336931
1,1.320284605,0.000000000343143818,32,4.902054548,0.014037132,0.588536739,0.153189205
2,1.181203127,0.000000000332543125,32,4.750616074,0.007323503,0.598680258,0.148456752
3,1.221091986,0.000000000344883645,32,4.926909208,0.024327517,0.556561947,0.153965913
4,1.935434818,0.000000000363940306,32,5.199147224,0.007352829,0.527349949,0.162473351
5,1.221274614,0.000000000357518730,32,5.107410431,0.006435633,0.562902212,0.159606576
6,1.210956573,0.000000000345076540,32,4.92966485,0.014413595,0.603428125,0.154052027
7,1.260282755,0.000000000345776339,32,4.93966198,0.023015499,0.582315922,0.154364437
8,1.211393356,0.000000000323248737,32,4.617839098,0.01920104,0.565761805,0.144307472
9,1.260283709,0.000000000357422817,32,5.106040239,0.017963648,0.602399349,0.159563757
10,1.181265593,0.000000000336199183,32,4.802845478,0.020769358,0.52981925,0.150088921
11,1.309294462,0.000000000337596662,32,4.822809458,0.005649328,0.609164953,0.150712796
12,1.279287577,0.000000000338191369,32,4.831305265,0.014721632,0.574613094,0.15097829
13,1.299291849,0.000000000326615453,32,4.66593504,0.025530577,0.573050022,0.14581047
14,1.182265759,0.000000000334130027,32,4.773286104,0.015861273,0.595730066,0.149165191
15,1.201269865,0.000000000332433093,32,4.74904418,0.020650387,0.565455914,0.148407631
16,1.201269865,0.000000000334330015,32,4.776143074,0.013678789,0.56700635,0.149254471
17,1.230907679,0.000000000325385969,32,4.648370981,0.019379616,0.561848879,0.145261593
18,1.11225009,0.000000000325624459,32,4.651777983,0.006339788,0.533227205,0.145368062
19,1.349387884,0.000000000338914499,32,4.841635704,0.025829315,0.545841217,0.151301116
