,time,cost,num_lambdas,aggregate_duration,min_duration,max_duration,avg_duration
0,2.657599211,0.00000001450028,1597,207.2722259,0.002921343,1.515256405,0.156181883
1,2.560576916,0.00000001450906,1597,204.5874808,0.003741264,1.878110409,0.152022871
2,2.156486034,0.00000001482496,1597,211.7850974,0.0033288,1.596766233,0.132614338
3,2.048461199,0.00000001439160,1597,205.5942655,0.003647566,1.549301147,0.128737799
4,2.01845479,0.00000001436855,1597,205.265013,0.002500296,1.577800512,0.12853163
5,2.146587372,0.00000001450028,1597,207.1468079,0.002718925,1.663536787,0.129709961
6,2.018455505,0.00000001450906,1597,207.2722259,0.003488064,1.507880449,0.129788495
7,2.07746768,0.00000001432112,1597,204.5874808,0.003279209,1.930967093,0.128107377
8,1.949439049,0.00000001430369,1597,204.3383777,0.002999544,1.459000349,0.127951395
9,2.657599211,0.00000001465909,1597,209.4156282,0.002809048,1.508294821,0.131130638
10,2.560576916,0.00000001472028,1597,210.2896824,0.003856897,1.447341919,0.131677948
11,1.969443321,0.00000001431689,1597,204.5269287,0.003172874,1.545110703,0.128069461
12,1.969443798,0.00000001433158,1597,204.7368655,0.003223181,1.578323603,0.128200918
13,2.323522806,0.00000001437887,1597,205.4123878,0.00266099,1.792435646,0.128623912
14,1.979445934,0.00000001440307,1597,205.7581811,0.003161907,1.550555706,0.128840439
15,2.580583334,0.00000001448199,1597,206.8855247,0.003194809,1.552565098,0.129546352
16,1.968443155,0.00000001427250,1597,203.8929207,0.002922058,1.508547544,0.127672461
17,2.146482944,0.00000001424235,1597,203.4622123,0.003428459,1.607800484,0.127402763
18,2.165487289,0.00000001426646,1597,203.8066308,0.003979921,1.448510408,0.127618429
19,2.048461914,0.00000001438123,1597,205.446162,0.002839088,1.514111996,0.128645061
