,time,cost,num_lambdas,aggregate_duration,min_duration,max_duration,avg_duration
0,2.9936740398406982,7.887351918220521e-10,64,11.267645597457886,0.015349864959716797,0.8483705520629883,0.17605696246027946
1,1.4763319492340088,7.086705756187439e-10,64,10.123865365982056,0.007812976837158203,0.75974440574646,0.15818539634346962
2,1.3983147144317627,6.326562023162842e-10,64,9.037945747375488,0.009552001953125,0.6388342380523682,0.141217902302742
3,1.614363670349121,6.483151721954346e-10,64,9.261645317077637,0.0054590702056884766,0.750805139541626,0.14471320807933807
4,1.3983144760131836,6.28721649646759e-10,64,8.981737852096558,0.014780998229980469,0.765066385269165,0.1403396539390087
5,1.4573278427124023,6.743512153625488e-10,64,9.633588790893555,0.014754772186279297,0.655731201171875,0.1505248248577118
6,1.4183180332183838,6.839627337455751e-10,64,9.770896196365356,0.010314464569091797,0.7077620029449463,0.1526702530682087
7,1.3693082332611084,6.328166699409485e-10,64,9.04023814201355,0.02251577377319336,0.6574969291687012,0.14125372096896172
8,1.3483037948608398,6.28154046535492e-10,64,8.973629236221313,0.011576652526855469,0.6809585094451904,0.14021295681595802
9,1.4473259449005127,6.331596350669861e-10,64,9.045137643814087,0.009113073348999023,0.6814310550689697,0.1413302756845951
10,1.4673306941986084,6.352937126159668e-10,64,9.075624465942383,0.014075517654418945,0.6529030799865723,0.14180663228034973
11,1.2902905941009521,6.238034296035767e-10,64,8.91147756576538,0.007002830505371094,0.6557714939117432,0.13924183696508408
12,1.3292992115020752,6.175919055938722e-10,64,8.822741508483887,0.007875919342041016,0.6380753517150879,0.13785533607006073
13,1.3192970752716064,6.286611843109131e-10,64,8.980874061584473,0.008658647537231445,0.7245469093322754,0.14032615721225739
14,1.3393018245697021,6.263796401023866e-10,64,8.948280572891235,0.014683008193969727,0.747490644454956,0.13981688395142555
15,1.3192973136901855,6.238448023796082e-10,64,8.912068605422974,0.0224001407623291,0.6490905284881592,0.13925107195973396
16,1.329533338546753,6.145027995109558e-10,64,8.778611421585083,0.01018071174621582,0.66145920753479,0.13716580346226692
17,1.2702851295471191,6.299084091186524e-10,64,8.99869155883789,0.01704716682434082,0.7378737926483154,0.14060455560684204
18,1.250281810760498,6.081989502906801e-10,64,8.688556432723999,0.007039785385131836,0.6564974784851074,0.13575869426131248
19,1.309295892715454,5.981125712394714e-10,64,8.54446530342102,0.005136013031005859,0.6406712532043457,0.13350727036595345
