,aggregate_duration,avg_duration,cost,max_duration,min_duration,num_lambdas,problem_size,time,trial
0,9.770976543426514,0.0745876072017291,6.839683580398561e-10,0.6495342254638672,0.008830547332763672,131,4096,1.5339367389678955,0
1,10.384861707687378,0.07927375349379678,7.269403195381165e-10,0.7053420543670654,0.0069730281829833984,131,4096,1.5936362743377686,1
2,10.211952924728394,0.07795383912006407,7.148367047309876e-10,0.6690142154693604,0.007025957107543945,131,4096,1.4989299774169922,2
3,10.149342060089111,0.0774758935884665,7.104539442062379e-10,0.7503702640533447,0.0076618194580078125,131,4096,1.7494335174560547,3
4,10.288612365722656,0.07853902569253936,7.20202865600586e-10,0.6662068367004395,0.007571697235107422,131,4096,1.550286054611206,4
5,10.186314821243286,0.0777581284064373,7.130420374870302e-10,0.7023983001708984,0.007561206817626953,131,4096,1.5425746440887451,5
6,10.016121864318848,0.07645894552915151,7.011285305023194e-10,0.6809964179992676,0.007254123687744141,131,4096,2.776031494140625,6
7,9.67915415763855,0.0738866729590729,6.775407910346985e-10,0.6322510242462158,0.007473945617675781,131,4096,1.59419846534729,7
8,9.902734279632568,0.07559339144757686,6.931913995742799e-10,0.6325044631958008,0.007575273513793945,131,4096,1.544999599456787,8
9,9.842327117919922,0.0751322680757246,6.889628982543946e-10,0.6888179779052734,0.00924062728881836,131,4096,1.6462464332580566,9
10,9.856285333633423,0.07523881934071315,6.899399733543397e-10,0.70526123046875,0.007173299789428711,131,4096,1.5940909385681152,10
11,11.113784074783325,0.0848380463723918,7.779648852348329e-10,0.7723414897918701,0.007329463958740234,131,4096,1.7883057594299316,11
12,9.95055365562439,0.07595842485209457,6.965387558937073e-10,0.6470794677734375,0.007208824157714844,131,4096,1.597832202911377,12
13,10.108880996704102,0.07716703050919162,7.076216697692872e-10,0.7718355655670166,0.007229328155517578,131,4096,1.694533348083496,13
14,10.015182495117188,0.07645177477188693,7.010627746582032e-10,0.6974527835845947,0.007345438003540039,131,4096,1.6942453384399414,14
15,10.208252429962158,0.07792559106841342,7.145776700973511e-10,0.6695008277893066,0.00745391845703125,131,4096,1.547020435333252,15
16,10.155776262283325,0.07752500963575057,7.109043383598329e-10,0.7055964469909668,0.007565021514892578,131,4096,1.5894207954406738,16
17,10.050024032592773,0.07671774070681507,7.035016822814941e-10,0.7045111656188965,0.007277250289916992,131,4096,1.6990282535552979,17
18,9.730916023254395,0.07428180170423201,6.811641216278077e-10,0.6189501285552979,0.006974935531616211,131,4096,1.6405892372131348,18
19,9.640113830566406,0.0735886551951634,6.748079681396486e-10,0.6642029285430908,0.006932258605957031,131,4096,1.5955424308776855,19
