,2,4,8,16,32,64,128,256,512,1024
0,1021.3568799495696,527.6724479198456,278.21416878700256,147.0615954399109,83.58533930778503,91.53830146789552,49.12368392944336,30.50298523902893,21.34533834457397,21.78317427635193
1,1019.7080464363098,966.7136633396148,499.4651038646698,292.7175374031067,83.36656737327576,86.7899010181427,49.31965208053589,31.218729972839355,20.87368083000183,21.11430931091309
2,1025.4171764850616,1077.6632664203644,549.3630981445312,294.5961549282074,157.14478540420532,83.40032768249512,48.72285604476929,30.05024671554565,22.237746477127075,21.64523696899414
3,1016.0575230121613,1038.0653936862946,532.5416219234467,280.9569129943848,157.3783097267151,83.98161554336548,48.68863558769226,31.22675466537476,21.131978034973145,15.894748449325562
4,1011.8903822898864,1015.0979418754578,528.7159795761108,281.8843524456024,150.08027505874634,82.48855185508728,48.5350980758667,30.97498321533203,21.464179039001465,15.147705078125
5,1031.6377375125885,1024.394813299179,527.2027904987335,277.1028242111206,148.632577419281,82.15952801704407,49.06684613227844,30.159303426742557,21.51762580871582,15.293498992919922
6,1014.4628727436066,1012.3093214035034,525.2746059894562,277.3104758262634,149.04521822929382,82.68750858306885,49.62397885322571,30.162691354751587,20.59252691268921,15.108481168746948
7,1016.312703371048,1016.4470360279084,523.9330298900604,278.3951816558838,150.36682534217834,83.00692057609558,49.77246975898743,31.429734468460083,21.416583776474,15.643631935119627
8,1009.2226753234864,1011.9294135570526,528.0890986919403,275.37016320228577,148.32793426513672,85.04978704452515,49.224448680877686,31.33149099349976,21.414417028427124,15.100664854049684
9,1023.17919588089,1012.118406534195,527.568146944046,277.66846561431885,147.40710306167605,82.26694345474243,49.38963413238525,30.269344568252563,21.76392197608948,15.621623754501345
