,2,4,8,16,32,64,128,256,512,1024
0,12.1780743598938,11.71684193611145,11.09678030014038,9.806572675704956,9.678865432739258,13.922363996505736,8.782262325286865,8.4580078125,8.294319868087769,8.566218376159668
1,12.30686855316162,17.79141402244568,13.813979387283323,18.50983190536499,9.70818305015564,10.722585678100586,9.265116691589355,8.968667984008789,7.866768836975098,7.728243589401245
2,12.396294832229614,13.632147312164308,12.454571008682253,12.45546531677246,15.300304412841797,9.313417196273804,8.329777717590332,8.112999677658081,10.389855861663818,9.039264678955078
3,12.42517113685608,12.100785970687866,11.125601530075071,10.692813873291016,10.938949823379517,9.47184681892395,8.812379121780396,9.2850239276886,7.965749740600586,7.749474763870239
4,11.4311683177948,11.9835307598114,11.78559422492981,11.481532096862791,10.023151874542236,9.235309600830078,8.655060529708862,8.536698341369629,8.398889064788818,7.817333221435547
5,12.494894742965698,11.953136920928957,12.23835587501526,11.638789415359495,10.1115140914917,9.255829811096191,8.752968311309814,8.092731237411499,8.211516380310059,7.679728507995605
6,11.961854219436646,11.657774448394775,11.480634689331056,10.741031408309937,11.047690868377686,9.156649827957152,8.771837949752808,8.241447448730469,7.600459098815918,7.886773347854614
7,12.454910516738892,11.33242654800415,10.82053518295288,11.165555000305176,10.426578044891356,9.501136779785156,9.265298128128052,8.950150728225708,8.142831087112427,7.728738307952881
8,11.618408918380736,12.121193170547484,11.243633508682253,10.751189708709717,10.298523664474487,10.456225872039797,8.75276494026184,8.693955659866333,8.181371450424194,7.590572834014893
9,12.425351858139038,12.050830602645874,10.8786039352417,11.18551540374756,10.49630641937256,9.392799377441406,8.851972818374634,8.693954706192017,8.742888689041138,7.512397289276123
