,time,cost,num_lambdas,aggregate_duration,min_duration,max_duration,avg_duration
0,2.77636456489563,1.9190484285354616e-10,8,2.741497755050659,0.07535672187805176,0.79508376121521,0.3426872193813324
1,1.5853564739227295,1.6943308353424073e-10,8,2.4204726219177246,0.08692789077758789,0.841965913772583,0.3025590777397156
2,1.4373230934143066,1.572986435890198e-10,8,2.2471234798431396,0.11055541038513184,0.6249313354492188,0.28089043498039246
3,1.4573278427124023,1.6825565338134767e-10,8,2.4036521911621094,0.13804864883422852,0.6410994529724121,0.30045652389526367
4,1.476332187652588,1.6036027908325194e-10,8,2.290861129760742,0.12061595916748047,0.6817295551300049,0.2863576412200928
5,5.021129131317139,3.5615576505661017e-10,16,5.087939500808716,0.05989837646484375,1.0224778652191162,0.31799621880054474
6,2.0874693393707275,3.228079223632813e-10,16,4.611541748046875,0.06314706802368164,0.9573168754577637,0.2882213592529297
7,1.8899421691894531,2.9527683496475223e-10,16,4.21824049949646,0.04229235649108887,0.8858842849731445,0.26364003121852875
8,2.037458658218384,2.996440076828003e-10,16,4.280628681182861,0.05674552917480469,1.0023880004882812,0.26753929257392883
9,1.8994271755218506,2.9843576908111575e-10,16,4.263368129730225,0.04908418655395508,0.8978719711303711,0.26646050810813904
10,1.801405429840088,2.8656677246093755e-10,16,4.09381103515625,0.04697537422180176,0.641282320022583,0.2558631896972656
11,1.7725727558135986,2.9630633115768437e-10,16,4.232947587966919,0.04509162902832031,0.8219327926635742,0.26455922424793243
12,1.7713985443115234,2.848028802871705e-10,16,4.068612575531006,0.06524801254272461,0.7945230007171631,0.25428828597068787
13,1.703382968902588,2.767101883888245e-10,16,3.953002691268921,0.05308079719543457,0.7396271228790283,0.24706266820430756
14,1.6933808326721191,2.7718064308166507e-10,16,3.959723472595215,0.048123836517333984,0.7051723003387451,0.24748271703720093
15,2.2448549270629883,2.9780663251876834e-10,16,4.254380464553833,0.04983115196228027,0.9119398593902588,0.26589877903461456
16,1.6641483306884766,2.7948124647140507e-10,16,3.992589235305786,0.055908203125,0.6903071403503418,0.24953682720661163
17,2.2545382976531982,2.9046000242233276e-10,16,4.149428606033325,0.058182716369628906,0.725811243057251,0.2593392878770828
18,1.6823787689208984,2.80364260673523e-10,16,4.005203723907471,0.062459468841552734,0.7844171524047852,0.2503252327442169
19,1.5853567123413086,2.619228506088257e-10,16,3.7417550086975098,0.048148155212402344,0.6457517147064209,0.23385968804359436
